Current(A),Voltage(V),Temperature (C)_1,Temperature (C)_2,SOC
0.012616435,3.600762844,40.50708771,40.37963486,100.0
0.012434957,3.600762844,40.50708771,40.48373413,100.0
0.012253478,3.600762844,40.50708771,40.30572128,100.0
0.012253478,3.601378202,40.50708771,40.33591461,100.0
0.012072,3.601070404,40.43325424,40.33591461,100.0
0.012072,3.601070404,40.43325424,40.37963486,100.0
0.011890521,3.601070404,40.43325424,40.37963486,100.0
0.011709043,3.601070404,40.43325424,40.37963486,100.0
0.011527564,3.601070404,40.50708771,40.37963486,100.0
0.011346086,3.601070404,40.47689819,40.23180008,100.0
0.011346086,3.601070404,40.50708771,40.48373413,100.0
0.011164607,3.600762844,40.50708771,40.30572128,100.0
0.011164607,3.601070404,40.43325424,40.37963486,100.0
0.010983129,3.601070404,40.50708771,40.37963486,100.0
0.010620172,3.601070404,40.40306473,40.34944534,100.0
0.010620172,3.601070404,40.40306473,40.45354462,100.0
0.010620172,3.600762844,40.40306473,40.30572128,100.0
0.010620172,3.601070404,40.47689819,40.34944534,100.0
0.010438694,3.600762844,40.50708771,40.45354462,100.0
0.010257215,3.600762844,40.50708771,40.30572128,100.0
0.009894258,3.600762844,40.47689819,40.30572128,100.0
0.0,3.59522295,40.55072403,40.46707535,100.0
0.0,3.592760801,40.54745865,40.48060989,100.0
0.0,3.590606213,40.51727676,40.50769043,99.0
0.0,3.589067459,40.36635971,40.50460052,99.0
0.0,3.587528706,40.34965897,40.5483284,99.0
0.0,3.585989714,40.36314011,40.48797989,99.0
0.0,3.58445096,40.37662125,40.36727524,99.0
0.0,3.583219767,40.35993195,40.55882645,99.0
0.0,3.581988811,40.28291321,40.36424255,99.0
0.0,3.581065416,40.34325409,40.43815231,99.0
0.0,3.579834223,40.63857651,40.37781143,99.0
0.0,3.578911066,40.29641342,40.49546432,99.0
0.0,3.577987671,40.22256851,40.39139175,99.0
0.0,3.577064276,40.30991745,40.36122131,99.0
0.0,3.576141119,40.51792145,40.36122131,99.0
0.0,3.575525522,40.28291321,40.42155457,98.0
0.0,3.574602127,40.22573853,40.39440918,98.0
0.0,3.573986769,40.34644699,40.47135925,98.0
0.0,3.573371172,40.53777313,40.3808403,98.0
0.0,3.572447777,40.31308365,40.51205826,98.0
0.0,3.57152462,40.35675049,40.42155457,98.0
0.0,3.571216822,40.32658005,40.48188782,98.0
0.0,3.570293427,40.50441742,40.45172119,98.0
0.0,3.569370031,40.35675049,40.42155457,98.0
0.0,3.569062471,40.28291321,40.34764099,98.0
0.0,3.568446875,40.22256851,40.48188782,98.0
0.0,3.567831278,40.41709137,40.43815231,98.0
0.0,3.566907883,40.447258,40.43815231,98.0
0.0,3.566600084,40.32976151,40.44118881,98.0
0.0,3.566292524,40.37662125,40.47135925,98.0
0.0,3.565369129,40.37984085,40.47442627,98.0
0.0,3.564753532,40.4434433,40.27241135,98.0
0.0,3.564445734,40.53399277,40.18494415,98.0
0.0,3.564445734,40.56417847,40.36297989,98.0
0.0,3.563522577,40.60782242,40.48060989,98.0
0.0,3.563214779,40.50056076,40.39005661,98.0
0.0,3.562599182,40.44020081,40.46087265,98.0
0.0,3.562291384,40.52750397,40.40051651,98.0
0.0,3.561983585,40.37984085,40.50460052,98.0
0.0,3.561675787,40.37984085,40.41714478,98.0
0.0,3.561060429,40.47037888,40.53787231,98.0
0.0,3.56075263,40.62128067,40.49414825,98.0
0.0,3.560137033,40.60782242,40.43688965,98.0
0.0,3.559829235,40.63800049,40.49726486,97.0
0.0,3.559213638,40.55072403,40.37963486,97.0
0.0,3.559213638,40.50708771,40.37963486,97.0
0.0,3.55890584,40.41980362,40.33591461,97.0
0.0,3.557982683,40.44999313,40.35258102,97.0
0.0,3.557982683,40.55401611,40.39630127,97.0
0.0,3.557367086,40.46344376,40.36610413,97.0
0.0,3.557059288,40.43325424,40.40982819,97.0
0.0,3.55675149,40.50708771,40.30572128,97.0
0.0,3.556443691,40.50708771,40.37963486,97.0
0.0,3.556135893,40.62454605,40.52745056,97.0
0.0,3.555828094,40.56417847,40.57116699,97.0
0.0,3.555212736,40.60782242,40.70230865,97.0
0.0,3.554904938,40.51727676,40.64195251,97.0
0.0,3.554597139,40.53073883,40.65549088,97.0
0.0,3.554597139,40.39654922,40.62531281,97.0
0.0,3.554289341,40.41001892,40.60868073,97.0
-0.049998581,3.538593054,40.50056076,40.50460052,96.0
-0.049998581,3.536438704,40.4536705,40.60868073,96.0
-0.049998581,3.534899712,40.54420853,40.49105453,96.0
-0.049991511,3.533976555,40.47037888,40.53477859,96.0
-0.049995046,3.532129765,40.41001892,40.50460052,96.0
-0.049995046,3.530591011,40.44020081,40.50460052,96.0
-0.049991511,3.529667616,40.37984085,40.53477859,96.0
-0.049995046,3.528128862,40.48384857,40.53477859,96.0
-0.049995046,3.526897669,40.4536705,40.53477859,95.0
-0.049995046,3.525358915,40.48384857,40.60868073,95.0
-0.049998581,3.52443552,40.55767822,40.57850647,95.0
-0.050009184,3.522896767,40.37984085,40.57850647,95.0
-0.049995046,3.52228117,40.41001892,40.50460052,95.0
-0.049998581,3.520742416,40.48384857,40.57850647,95.0
-0.049995046,3.519819021,40.41001892,40.50460052,95.0
-0.049995046,3.518280268,40.42349243,40.57850647,95.0
-0.049995046,3.517356873,40.52750397,40.59205627,95.0
-0.049995046,3.516433477,40.42349243,40.57850647,95.0
-0.049995046,3.514894724,40.46714783,40.5483284,95.0
-0.049995046,3.513971329,40.4973259,40.51815414,95.0
-0.049995046,3.513048172,40.42349243,40.5483284,95.0
-0.049987979,3.51150918,40.4973259,40.4442482,94.0
-0.049998581,3.510278225,40.4973259,40.4442482,94.0
-0.049998581,3.509662628,40.4973259,40.48797989,94.0
-0.049998581,3.508739233,40.52750397,40.5483284,94.0
-0.049995046,3.507508278,40.4973259,40.4442482,94.0
-0.049991511,3.506584883,40.54098129,40.47442627,94.0
-0.049998581,3.505353928,40.46714783,40.62223053,94.0
-0.049998581,3.504430532,40.39331818,40.48797989,94.0
-0.049998581,3.503507137,40.57115173,40.48797989,94.0
-0.050005648,3.502276182,40.4973259,40.41407013,94.0
-0.049995046,3.501968384,40.46714783,40.48797989,94.0
-0.049998581,3.500429392,40.34965897,40.51815414,94.0
-0.049995046,3.499814034,40.42349243,40.51815414,94.0
-0.049995046,3.498890638,40.42349243,40.41407013,94.0
-0.049995046,3.497967243,40.46714783,40.59205627,94.0
-0.049995046,3.497044086,40.4973259,40.51815414,94.0
-0.049995046,3.495812893,40.4973259,40.5483284,93.0
-0.049998581,3.495197296,40.39331818,40.51815414,93.0
-0.049995046,3.494274139,40.4973259,40.56188583,93.0
-0.049998581,3.493350744,40.42349243,40.48797989,93.0
-0.049998581,3.492427349,40.57115173,40.51815414,93.0
-0.049998581,3.491811991,40.39331818,40.56188583,93.0
-0.049998581,3.490888596,40.46714783,40.4442482,93.0
-0.049998581,3.489657402,40.39331818,40.4442482,93.0
-0.049991511,3.489349842,40.46714783,40.51815414,93.0
-0.049991511,3.488118649,40.4973259,40.48797989,93.0
-0.049998581,3.486887455,40.4973259,40.48797989,93.0
-0.049995046,3.486579895,40.4973259,40.48797989,93.0
-0.049995046,3.4856565,40.39331818,40.4442482,93.0
-0.049995046,3.485040903,40.46714783,40.48797989,93.0
-0.049995046,3.484117746,40.46714783,40.51815414,93.0
-0.049998581,3.482886553,40.4973259,40.51815414,93.0
-0.049998581,3.482270956,40.39331818,40.4442482,93.0
-0.049995046,3.481040001,40.39331818,40.51815414,93.0
-0.049995046,3.480732203,40.4536705,40.48797989,93.0
-0.049995046,3.480116606,40.34965897,40.51815414,93.0
-0.049995046,3.479193211,40.42349243,40.47442627,92.0
-0.049995046,3.478270054,40.42349243,40.4442482,92.0
-0.049998581,3.477346659,40.4973259,40.51815414,92.0
-0.049995046,3.476731062,40.42349243,40.51815414,92.0
-0.049991511,3.476115704,40.4973259,40.51815414,92.0
-0.049991511,3.475192308,40.46714783,40.4442482,92.0
-0.049995046,3.474576712,40.34965897,40.4442482,92.0
-0.049995046,3.473653316,40.41001892,40.51815414,92.0
-0.049995046,3.473037958,40.34965897,40.47442627,92.0
-0.049995046,3.472114563,40.4536705,40.50460052,92.0
-0.049998581,3.471191168,40.37984085,40.50460052,92.0
-0.049995046,3.470883608,40.30599976,40.47442627,92.0
-0.049998581,3.469960213,40.37984085,40.47442627,92.0
-0.049995046,3.469344616,40.41001892,40.50460052,92.0
-0.049995046,3.468421221,40.41001892,40.50460052,92.0
-0.049995046,3.468113661,40.33618164,40.46087265,92.0
-0.049995046,3.467498064,40.41001892,40.56495667,92.0
-0.049995046,3.465959072,40.33618164,40.44732666,92.0
-0.049995046,3.465651512,40.36635971,40.53477859,92.0
-0.049995046,3.465035915,40.47037888,40.35678101,92.0
-0.049991511,3.464420319,40.53073883,40.47750854,92.0
-0.049991511,3.463804722,40.47037888,40.28595352,91.0
-0.049995046,3.463189125,40.47037888,40.50769043,91.0
-0.049991511,3.462265968,40.42672729,40.40359497,91.0
-0.049995046,3.461650372,40.59109879,40.46396637,91.0
-0.049991511,3.461034775,40.51727676,40.28595352,91.0
-0.049991511,3.460726976,40.51727676,40.49414825,91.0
-0.049991511,3.459496021,40.54745865,40.34632874,91.0
-0.049991511,3.459188223,40.60782242,40.37651443,91.0
-0.049995046,3.458264828,40.60782242,40.45042419,91.0
-0.049991511,3.457341671,40.50381088,40.37651443,91.0
-0.049995046,3.457341671,40.57764053,40.25886917,91.0
-0.049995046,3.456110477,40.53399277,40.40670013,91.0
-0.049995046,3.455802679,40.60782242,40.33278656,91.0
-0.049995046,3.454879522,40.60782242,40.36297989,91.0
-0.049991511,3.454879522,40.49035263,40.28905869,91.0
-0.049991511,3.453648329,40.49035263,40.39316559,91.0
-0.049991511,3.45334053,40.62454605,40.31925201,91.0
-0.049995046,3.452417374,40.55072403,40.24533081,91.0
-0.049995046,3.451801777,40.65473175,40.34944534,91.0
-0.049995046,3.45118618,40.55072403,40.37963486,91.0
-0.049991511,3.450878382,40.50708771,40.37963486,91.0
-0.049995046,3.450262785,40.58091354,40.37963486,91.0
-0.049995046,3.449647427,40.50708771,40.23180008,91.0
-0.049995046,3.448724031,40.55072403,40.37963486,91.0
-0.049995046,3.448108435,40.65473175,40.52745056,91.0
-0.049991511,3.447800636,40.58091354,40.37963486,90.0
-0.049995046,3.44718504,40.43325424,40.45354462,90.0
-0.049995046,3.446261883,40.50708771,40.37963486,90.0
-0.049991511,3.445954084,40.43325424,40.37963486,90.0
-0.049995046,3.445338488,40.50708771,40.30572128,90.0
-0.049995046,3.444722891,40.50708771,40.30572128,90.0
-0.049991511,3.444107533,40.50708771,40.37963486,90.0
-0.049995046,3.443799734,40.58091354,40.37963486,90.0
-0.049995046,3.442876339,40.50708771,40.40982819,90.0
-0.049995046,3.442260742,40.50708771,40.37963486,90.0
-0.049995046,3.441645384,40.50708771,40.48373413,90.0
-0.049995046,3.441337585,40.53727341,40.45354462,90.0
-0.049995046,3.440721989,40.50708771,40.37963486,90.0
-0.049995046,3.440106392,40.58091354,40.48373413,90.0
-0.049995046,3.439490795,40.50708771,40.37963486,90.0
-0.049991511,3.439182997,40.58091354,40.33591461,90.0
-0.049995046,3.438567638,40.58091354,40.52745056,90.0
-0.049995046,3.437952042,40.65473175,40.52745056,90.0
-0.049991511,3.437336445,40.58091354,40.30572128,90.0
-0.049995046,3.436720848,40.58091354,40.37963486,90.0
-0.049995046,3.436413288,40.65473175,40.45354462,90.0
-0.049995046,3.435797691,40.65473175,40.45354462,90.0
-0.049995046,3.435182095,40.62454605,40.45354462,90.0
-0.049991511,3.434874296,40.65473175,40.37963486,90.0
-0.049995046,3.433950901,40.55072403,40.37963486,90.0
-0.049991511,3.433643341,40.62454605,40.4233551,90.0
-0.049995046,3.433027744,40.62454605,40.4233551,90.0
-0.049995046,3.432719946,40.62454605,40.4233551,90.0
-0.049995046,3.432104349,40.62454605,40.34944534,90.0
-0.049991511,3.431488752,40.63800049,40.37963486,89.0
-0.049995046,3.431181192,40.66818619,40.46707535,89.0
-0.049995046,3.430565596,40.66818619,40.46707535,89.0
-0.049995046,3.430257797,40.66818619,40.4233551,89.0
-0.049995046,3.4296422,40.56417847,40.54098129,89.0
-0.049991511,3.429026604,40.63800049,40.49726486,89.0
-0.049995046,3.428718805,40.60782242,40.43688965,89.0
-0.049998581,3.428103447,40.63800049,40.51079941,89.0
-0.049995046,3.42748785,40.59436417,40.39316559,89.0
-0.049995046,3.427180052,40.63800049,40.46707535,89.0
-0.049995046,3.426564455,40.53399277,40.54098129,89.0
-0.049995046,3.425948858,40.57764053,40.62841415,89.0
-0.049995046,3.425641298,40.53399277,40.62841415,89.0
-0.049995046,3.4253335,40.60782242,40.40670013,89.0
-0.049995046,3.424717903,40.68163681,40.37651443,89.0
-0.049995046,3.424102306,40.65145874,40.55451202,89.0
-0.049995046,3.42348671,40.57764053,40.45042419,89.0
-0.049995046,3.42348671,40.65145874,40.45042419,89.0
-0.049995046,3.422871351,40.57764053,40.45042419,89.0
-0.049995046,3.422563553,40.51727676,40.59823608,89.0
-0.049995046,3.421640158,40.57764053,40.52433014,89.0
-0.049995046,3.421332359,40.65145874,40.42024231,89.0
-0.049998581,3.420716763,40.62128067,40.64195251,89.0
-0.049995046,3.420101404,40.54745865,40.49414825,89.0
-0.049998581,3.420101404,40.59109879,40.46396637,89.0
-0.049998581,3.419485807,40.53073883,40.55141449,89.0
-0.049995046,3.418870211,40.48709488,40.68566895,89.0
-0.049995046,3.418870211,40.53073883,40.59513474,89.0
-0.049995046,3.418254614,40.47037888,40.55141449,89.0
-0.049995046,3.417947054,40.42672729,40.61177444,89.0
-0.049995046,3.417331457,40.50056076,40.65549088,89.0
-0.049998581,3.41671586,40.36635971,40.41714478,89.0
-0.049995046,3.41671586,40.47037888,40.44732666,89.0
-0.049998581,3.416100264,40.47037888,40.61177444,89.0
-0.049991511,3.415484667,40.39654922,40.47750854,88.0
-0.049995046,3.415177107,40.39654922,40.65549088,88.0
-0.049995046,3.414869308,40.42672729,40.49105453,88.0
-0.049995046,3.414253712,40.44020081,40.41714478,88.0
-0.049991511,3.414253712,40.50056076,40.5212326,88.0
-0.049995046,3.413638115,40.42672729,40.55141449,88.0
-0.049995046,3.413022518,40.50056076,40.40359497,88.0
-0.049998581,3.41271472,40.42672729,40.55141449,88.0
-0.049995046,3.412099361,40.45691299,40.43378067,88.0
-0.049995046,3.411483765,40.42672729,40.53787231,88.0
-0.049998581,3.411483765,40.42672729,40.61177444,88.0
-0.049995046,3.411175966,40.56092072,40.65549088,88.0
-0.049995046,3.410868168,40.42672729,40.43378067,88.0
-0.049991511,3.409945011,40.39654922,40.55141449,88.0
-0.049995046,3.409637213,40.48709488,40.58159256,88.0
-0.049998581,3.409329414,40.59109879,40.53787231,88.0
-0.050002113,3.408713818,40.48709488,40.53787231,88.0
-0.049995046,3.408406019,40.53073883,40.50769043,88.0
-0.049998581,3.408098221,40.56092072,40.42024231,88.0
-0.049998581,3.407482624,40.59109879,40.53787231,88.0
-0.049995046,3.407175064,40.48709488,40.50769043,88.0
-0.050002113,3.406867266,40.54745865,40.45042419,88.0
-0.049991511,3.406559467,40.51727676,40.59823608,88.0
-0.049995046,3.406251669,40.57764053,40.49414825,88.0
-0.049995046,3.405943871,40.62128067,40.5680542,88.0
-0.049995046,3.405328274,40.54745865,40.67213058,88.0
-0.049995046,3.405020475,40.57764053,40.37651443,88.0
-0.049998581,3.404712677,40.51727676,40.40670013,88.0
-0.049995046,3.404097319,40.65145874,40.45042419,88.0
-0.049995046,3.403481722,40.57764053,40.45042419,88.0
-0.049995046,3.403481722,40.50381088,40.45042419,88.0
-0.049995046,3.403173923,40.57764053,40.45042419,88.0
-0.050005648,3.402558327,40.57764053,40.45042419,88.0
-0.049998581,3.402558327,40.53399277,40.52433014,88.0
-0.049995046,3.40163517,40.53399277,40.30260086,88.0
-0.049995046,3.40163517,40.60782242,40.43688965,88.0
-0.049995046,3.401019573,40.53399277,40.33278656,88.0
-0.049995046,3.401019573,40.53399277,40.25886917,88.0
-0.049995046,3.400711775,40.56417847,40.43688965,88.0
-0.049995046,3.400096178,40.53399277,40.36297989,88.0
-0.049995046,3.39978838,40.53399277,40.43688965,87.0
-0.049995046,3.399480581,40.53399277,40.39316559,87.0
-0.049995046,3.398865223,40.56417847,40.39316559,87.0
-0.049995046,3.398557425,40.41651917,40.49726486,87.0
-0.049995046,3.398557425,40.55072403,40.4233551,87.0
-0.049995046,3.397941828,40.44670868,40.34944534,87.0
-0.049995046,3.397326231,40.55072403,40.37963486,87.0
-0.049991511,3.397326231,40.59436417,40.45354462,87.0
-0.049995046,3.397018433,40.50708771,40.4233551,87.0
-0.049995046,3.396710873,40.50708771,40.45354462,87.0
-0.049998581,3.396095276,40.62454605,40.30572128,87.0
-0.049998581,3.396095276,40.58091354,40.37963486,87.0
-0.049995046,3.395479679,40.58091354,40.37963486,87.0
-0.049998581,3.395171881,40.58091354,40.37963486,87.0
-0.049998581,3.394864082,40.65473175,40.30572128,87.0
-0.049995046,3.394556284,40.58091354,40.37963486,87.0
-0.049995046,3.394248486,40.50708771,40.37963486,87.0
-0.049995046,3.393633127,40.65473175,40.45354462,87.0
-0.049995046,3.393633127,40.58091354,40.30572128,87.0
-0.049995046,3.393325329,40.55072403,40.45354462,87.0
-0.049995046,3.392709732,40.50708771,40.37963486,87.0
-0.049998581,3.392709732,40.62454605,40.45354462,87.0
-0.049995046,3.392094135,40.58091354,40.45354462,87.0
-0.049998581,3.391786337,40.58091354,40.52745056,87.0
-0.049991511,3.391478539,40.62454605,40.49726486,87.0
-0.049998581,3.391170979,40.50708771,40.52745056,87.0
-0.049995046,3.39086318,40.55072403,40.30572128,87.0
-0.049995046,3.390555382,40.62454605,40.34944534,87.0
-0.049991511,3.390247583,40.65473175,40.34944534,87.0
-0.049995046,3.389939785,40.55072403,40.45354462,87.0
-0.049995046,3.389631987,40.65473175,40.37963486,87.0
-0.049995046,3.389631987,40.58091354,40.37963486,87.0
-0.049995046,3.389324188,40.62454605,40.52745056,87.0
-0.049995046,3.38870883,40.65473175,40.49726486,87.0
-0.049998581,3.388401031,40.58091354,40.37963486,87.0
-0.049991511,3.388401031,40.58091354,40.63153839,87.0
-0.049991511,3.388093233,40.55072403,40.45354462,87.0
-0.049995046,3.387477636,40.65473175,40.4233551,87.0
-0.049995046,3.387169838,40.62454605,40.45354462,87.0
-0.049998581,3.38686204,40.59436417,40.45354462,87.0
-0.049995046,3.386554241,40.59436417,40.49726486,87.0
-0.049995046,3.386554241,40.62454605,40.39316559,87.0
-0.049998581,3.385938883,40.66818619,40.4233551,87.0
-0.050002113,3.385938883,40.55072403,40.45354462,87.0
-0.049995046,3.385631084,40.66818619,40.54098129,87.0
-0.049998581,3.385015488,40.66818619,40.49726486,87.0
-0.049995046,3.385015488,40.59436417,40.4233551,87.0
-0.049995046,3.384707689,40.62454605,40.49726486,87.0
-0.049995046,3.384399891,40.52053833,40.4233551,87.0
-0.049991511,3.384399891,40.56417847,40.39316559,87.0
-0.049998581,3.383784294,40.59436417,40.49726486,86.0
-0.049995046,3.383784294,40.63800049,40.58470154,86.0
-0.049991511,3.383476734,40.59436417,40.51079941,86.0
-0.049995046,3.382861137,40.63800049,40.34944534,86.0
-0.049995046,3.382553339,40.59436417,40.36297989,86.0
-0.049995046,3.382245541,40.59436417,40.51079941,86.0
-0.049995046,3.382245541,40.66818619,40.40670013,86.0
-0.049995046,3.381937742,40.56417847,40.51079941,86.0
-0.049995046,3.381629944,40.60782242,40.61487961,86.0
-0.049995046,3.381322145,40.56417847,40.61487961,86.0
-0.049995046,3.381014347,40.63800049,40.51079941,86.0
-0.049998581,3.380706787,40.63800049,40.43688965,86.0
-0.049995046,3.380706787,40.56417847,40.43688965,86.0
-0.049995046,3.380398989,40.53399277,40.54098129,86.0
-0.049991511,3.379783392,40.60782242,40.51079941,86.0
-0.049998581,3.379783392,40.68163681,40.48060989,86.0
-0.049991511,3.379783392,40.60782242,40.51079941,86.0
-0.049995046,3.379167795,40.57764053,40.62841415,86.0
-0.049995046,3.378859997,40.63800049,40.40670013,86.0
-0.049995046,3.378552198,40.60782242,40.40670013,86.0
-0.049995046,3.378552198,40.60782242,40.48060989,86.0
-0.049991511,3.3782444,40.57764053,40.62841415,86.0
-0.049991511,3.377629042,40.60782242,40.51079941,86.0
-0.049995046,3.377629042,40.60782242,40.55451202,86.0
-0.049995046,3.377321243,40.60782242,40.55451202,86.0
-0.049995046,3.377321243,40.60782242,40.55451202,86.0
-0.049995046,3.377013445,40.60782242,40.48060989,86.0
-0.049995046,3.376705647,40.60782242,40.55451202,86.0
-0.049998581,3.376397848,40.60782242,40.48060989,86.0
-0.049995046,3.37609005,40.60782242,40.33278656,86.0
-0.049995046,3.37609005,40.60782242,40.62841415,86.0
-0.049995046,3.375782251,40.62128067,40.45042419,86.0
-0.049998581,3.375166893,40.57764053,40.59823608,86.0
-0.049995046,3.375166893,40.54745865,40.52433014,86.0
-0.049995046,3.374859095,40.57764053,40.59823608,86.0
-0.049995046,3.374859095,40.54745865,40.62841415,86.0
-0.049995046,3.374551296,40.57764053,40.52433014,86.0
-0.049995046,3.374243498,40.62128067,40.52433014,86.0
-0.049998581,3.373935699,40.54745865,40.5680542,86.0
-0.049995046,3.373935699,40.54745865,40.53787231,86.0
-0.049995046,3.373320103,40.51727676,40.53787231,86.0
-0.049995046,3.373320103,40.54745865,40.5680542,86.0
-0.049991511,3.373320103,40.53073883,40.64195251,86.0
-0.049995046,3.373012304,40.62128067,40.5680542,86.0
-0.049995046,3.372704744,40.51727676,40.46396637,86.0
-0.049995046,3.372396946,40.50056076,40.50769043,86.0
-0.049995046,3.371781349,40.48709488,40.53787231,86.0
-0.049995046,3.371781349,40.42672729,40.43378067,86.0
-0.049998581,3.371473551,40.50056076,40.24222183,86.0
-0.049995046,3.371473551,40.45691299,40.47750854,86.0
-0.049995046,3.371473551,40.56092072,40.64195251,86.0
-0.049995046,3.370857954,40.51727676,40.53787231,86.0
-0.049998581,3.370550156,40.50056076,40.50769043,86.0
-0.049995046,3.370550156,40.45691299,40.3432312,86.0
-0.049995046,3.370550156,40.53073883,40.55141449,86.0
-0.049995046,3.370242357,40.47037888,40.49105453,86.0
