Current(A),Voltage(V),Temperature (C)_1,Temperature (C)_2,SOC
0.700056911,3.601070404,12.68773842,10.20964432,100.0
0.699330986,3.601070404,12.71867275,10.34741402,100.0
0.698242128,3.601070404,12.704916,10.27160263,100.0
0.697334707,3.601070404,12.7496109,10.11997128,100.0
0.696790278,3.601070404,12.704916,10.34741402,100.0
0.69570142,3.600762844,12.629282,10.22677231,100.0
0.694794059,3.601070404,12.55364418,10.19578934,100.0
0.693886638,3.600762844,12.5845871,10.30258465,100.0
0.692979276,3.600762844,12.61553001,10.37839413,100.0
0.692434788,3.601070404,12.5845871,10.30258465,100.0
0.691527426,3.601070404,12.5845871,10.22677231,100.0
0.690801501,3.601070404,12.5845871,10.37839413,100.0
0.689712644,3.601070404,12.61553001,10.22677231,100.0
0.688986719,3.601070404,12.64647198,10.40937519,100.0
0.688260794,3.601070404,12.61553001,10.40937519,100.0
0.687171936,3.600762844,12.61553001,10.2887373,100.0
0.686446011,3.601070404,12.70835781,10.18193913,100.0
0.68553865,3.601070404,12.67741394,10.2887373,100.0
0.684812725,3.601070404,12.70835781,10.53329372,100.0
0.683905303,3.600762844,12.60177803,10.35070229,100.0
0.683360875,3.601070404,12.73929787,10.48847198,100.0
0.682453513,3.601070404,12.69460964,10.48847198,100.0
0.681546092,3.600762844,12.77024078,10.30587196,100.0
0.680638731,3.601070404,12.70835781,10.30587196,100.0
0.680094302,3.601070404,12.80118561,10.36784267,100.0
0.679186881,3.601070404,12.73929787,10.4436512,100.0
0.678460956,3.601378202,12.75650215,10.38499355,100.0
0.677553594,3.600762844,12.83213043,10.58142281,100.0
0.676827669,3.601070404,12.84933853,10.38499355,100.0
0.675920248,3.600762844,12.8183918,10.23337173,100.0
0.675012887,3.600762844,12.71181488,10.26436234,100.0
0.674286962,3.601378202,12.69807816,10.21953869,100.0
0.6733796,3.601070404,12.69807816,10.11273098,100.0
0.672472179,3.601070404,12.6533947,10.5227747,100.0
0.671746254,3.600762844,12.72902775,10.29535294,100.0
0.670838892,3.600762844,12.68434525,10.12989235,100.0
0.670112967,3.600762844,12.71529484,10.12989235,100.0
0.669205546,3.600762844,12.63966084,10.11606598,100.0
0.668479681,3.601070404,12.77719784,10.16088772,100.0
0.667753756,3.601070404,12.71529484,10.19188309,100.0
0.666846335,3.600762844,12.77719784,10.11606598,100.0
0.66612041,3.601070404,12.62593079,10.19188309,100.0
0.665394545,3.601070404,12.77719784,10.19188309,100.0
0.664487123,3.600762844,12.77719784,10.19188309,100.0
0.663761199,3.601070404,12.77719784,10.11606598,100.0
0.662853837,3.600762844,12.77719784,10.22288036,100.0
0.662127912,3.601070404,12.58125019,10.11606598,100.0
0.661220491,3.601070404,12.62593079,10.14706516,100.0
0.660313129,3.601070404,12.65688705,10.22288036,100.0
0.659768701,3.601070404,12.80815125,9.995424271,100.0
0.658861279,3.601070404,12.62593079,10.14706516,100.0
0.658135355,3.601070404,12.76347351,10.20905781,100.0
0.657227993,3.601070404,12.56752491,10.02642155,100.0
0.656139135,3.600762844,12.61220455,10.07124519,100.0
0.655594707,3.601070404,12.53656673,10.1332407,100.0
0.654687285,3.601070404,12.46092415,10.02642155,100.0
0.654142857,3.601070404,12.68784046,10.16424179,100.0
0.653235435,3.601378202,12.41623974,10.10224152,100.0
0.65250957,3.601070404,12.5538044,10.24005795,100.0
0.651602149,3.601070404,12.34059143,10.22624016,100.0
0.650876224,3.601070404,12.47816277,10.19524002,100.0
0.649968863,3.601070404,12.40251732,10.33305359,100.0
0.649061441,3.600762844,12.47816277,10.15042496,100.0
0.648517013,3.601070404,12.40251732,10.15042496,100.0
0.647609651,3.601070404,12.35783386,10.18142605,100.0
0.64670223,3.600762844,12.17556286,10.24343014,100.0
0.645976305,3.601070404,12.41976547,10.27443218,100.0
0.645431876,3.601070404,12.40604973,10.27443218,100.0
0.644343019,3.601070404,12.29943371,10.27443218,100.0
0.643435597,3.600762844,12.14812374,10.33643913,100.0
0.642709732,3.601070404,12.22378063,10.30543423,100.0
0.641983807,3.601070404,12.17909431,10.27443218,100.0
0.641076386,3.601070404,12.14812374,10.27443218,100.0
0.640169024,3.601070404,12.3166914,10.30543423,100.0
0.639624596,3.601070404,12.21006489,10.33643913,100.0
0.638717175,3.601378202,12.24103832,10.33643913,100.0
0.637809813,3.601070404,12.3166914,10.33643913,100.0
0.636902392,3.601070404,12.21006489,10.30543423,100.0
0.636176467,3.601070404,12.24103832,10.36744022,100.0
0.635269105,3.601070404,12.24103832,10.22962189,100.0
0.63454318,3.601070404,12.24103832,10.33643913,100.0
0.633635759,3.600762844,12.21006489,10.33643913,100.0
0.632728398,3.601070404,12.27200699,10.36744022,100.0
0.632002473,3.601070404,12.24103832,10.36744022,100.0
0.631095111,3.601070404,12.3339529,10.36744022,100.0
0.63018769,3.601070404,12.27200699,10.36744022,100.0
0.629643261,3.601070404,12.19635391,10.42945004,100.0
0.628554404,3.601070404,12.30297852,10.35364246,100.0
0.627465546,3.600762844,12.3339529,10.39844418,100.0
0.626739621,3.601070404,12.3339529,10.46045303,100.0
0.625650704,3.601070404,12.27200699,10.42945004,100.0
0.624743342,3.600762844,12.3339529,10.42945004,100.0
0.624198914,3.601070404,12.3339529,10.42945004,100.0
0.623291492,3.601070404,12.25830173,10.49145794,100.0
0.622384131,3.601070404,12.28927422,10.46045303,100.0
0.62147671,3.600762844,12.36492348,10.46045303,100.0
0.620750785,3.601378202,12.36492348,10.46045303,100.0
0.619661927,3.601070404,12.3339529,10.46045303,100.0
0.618936002,3.601070404,12.3339529,10.42945004,100.0
0.618028641,3.601070404,12.44057178,10.42945004,100.0
0.61712122,3.600762844,12.27200699,10.39844418,100.0
0.616213858,3.600762844,12.27200699,10.36744022,100.0
0.615487933,3.601070404,12.27200699,10.33643913,100.0
0.614580572,3.601070404,12.24103832,10.33643913,100.0
0.613854647,3.601070404,12.21006489,10.33643913,100.0
0.612765789,3.601070404,12.21006489,10.30543423,100.0
0.611858368,3.601070404,12.16538239,10.30543423,100.0
0.611132443,3.601070404,12.14812374,10.27443218,100.0
0.610043585,3.600762844,12.14812374,10.21243,100.0
0.609136164,3.600762844,12.05521297,10.39505196,100.0
0.608228803,3.601378202,12.0242424,10.27105522,100.0
0.607502878,3.601070404,12.13087463,10.16424179,100.0
0.60641402,3.601070404,11.99327469,10.39167976,100.0
0.605325162,3.601070404,11.99327469,10.31587029,100.0
0.604599237,3.601070404,11.96230316,10.32968616,100.0
0.603691816,3.601070404,12.05169868,10.2848711,100.0
0.602602959,3.601070404,11.97603512,10.22288036,100.0
0.601695597,3.601070404,11.97603512,10.6777153,100.0
0.60060668,3.601070404,12.02073097,10.49512196,100.0
0.599880815,3.601070404,11.94506645,10.60191631,100.0
0.598610461,3.601070404,12.02073097,10.57092476,100.0
0.59770304,3.600762844,12.09639263,10.41931725,100.0
0.596614182,3.601070404,11.94506645,10.72252274,100.0
0.595888257,3.601070404,12.02073097,10.60191631,100.0
0.594617903,3.601070404,11.86939716,10.41931725,100.0
0.593529046,3.601070404,11.86939716,10.34350777,100.0
0.592803121,3.601378202,11.94506645,10.6467247,100.0
0.591532767,3.601070404,11.91409969,10.41931725,100.0
0.590625405,3.601378202,11.91409969,10.34350777,100.0
0.589536488,3.601070404,11.92783737,10.61573601,100.0
0.588629127,3.600762844,12.00350285,10.58474731,100.0
0.587540269,3.601070404,11.89687347,10.5985775,100.0
0.586269915,3.600762844,11.9725399,10.5985775,100.0
0.585181057,3.600762844,11.94157696,10.67437553,100.0
0.58409214,3.600762844,11.98627949,10.53660488,100.0
0.583184779,3.601070404,11.9553194,10.50562096,100.0
0.582095921,3.601070404,12.45395184,10.51945591,100.0
0.5811885,3.601070404,12.20979404,10.48847198,100.0
0.579918146,3.600762844,12.05847836,10.42650986,100.0
0.578829288,3.601070404,12.14789009,10.45748997,100.0
0.577558935,3.601070404,11.95186043,10.45748997,100.0
0.576651514,3.601070404,11.90714741,10.50231552,100.0
0.575562656,3.601070404,11.87619114,10.50231552,100.0
0.574292302,3.600455046,11.78331852,10.4713335,100.0
0.573021948,3.601070404,12.23730278,10.44035435,100.0
0.572114587,3.600762844,12.11693954,10.44035435,100.0
0.570844233,3.601070404,11.97937202,10.40937519,100.0
0.569755375,3.601070404,12.20635319,10.37839413,100.0
0.568485022,3.601070404,11.9037056,10.40937519,100.0
0.567214668,3.601070404,12.05503559,10.33356667,100.0
0.565944314,3.601070404,11.93465996,10.40937519,100.0
0.56467396,3.601070404,11.82803535,10.37839413,100.0
0.563403606,3.600762844,11.7523613,10.37839413,100.0
0.56177032,3.601070404,11.67668533,10.37839413,100.0
0.560862899,3.601070404,11.7523613,10.30258465,100.0
0.559592545,3.600762844,11.67668533,10.40937519,100.0
0.558322191,3.600762844,11.85899162,10.37839413,100.0
0.557051897,3.601070404,12.20635319,10.30258465,100.0
0.555781543,3.601070404,11.9037056,10.4542017,100.0
0.554511189,3.600762844,12.02408218,10.34741402,100.0
0.553240836,3.601070404,12.03784466,10.39224529,100.0
0.551970482,3.600762844,12.18916416,10.36126709,100.0
0.550518632,3.600762844,12.08256054,10.28545666,100.0
0.549248278,3.601070404,12.00689697,10.3302927,100.0
0.547614992,3.601070404,12.08256054,10.3302927,100.0
0.546344638,3.600762844,12.15821934,10.37512493,100.0
0.545074284,3.600762844,12.00689697,10.40610218,100.0
0.543622434,3.601070404,12.12727165,10.4509325,100.0
0.542533576,3.601070404,11.97594643,10.4509325,100.0
0.541081786,3.601070404,12.09632587,10.4509325,100.0
0.53944844,3.600762844,11.97594643,10.29931355,100.0
0.53799665,3.600762844,11.90028,10.3302927,100.0
0.536726296,3.601070404,12.00689697,10.25448036,100.0
0.535274446,3.601378202,11.82460976,10.3302927,100.0
0.53364116,3.601070404,11.70421696,10.25448036,100.0
0.53218931,3.601070404,11.81084251,10.28545666,100.0
0.53073746,3.601070404,11.76612473,10.31643581,100.0
0.529104173,3.600762844,11.73516941,10.31643581,100.0
0.527470887,3.601070404,11.73516941,10.20964432,100.0
0.526019037,3.600762844,11.58381081,10.34741402,100.0
0.524567246,3.600762844,11.49436092,10.31643581,100.0
0.523115396,3.600762844,11.57004452,10.37839413,100.0
0.52148211,3.601070404,11.41867352,10.30258465,100.0
0.52003026,3.601070404,11.29825497,10.30258465,100.0
0.518215477,3.601070404,11.48060036,10.25775528,100.0
0.516582191,3.600762844,11.48060036,10.33356667,100.0
0.515130341,3.601070404,11.37394714,10.25775528,100.0
0.513315558,3.601070404,11.48060036,10.40937519,100.0
0.511863708,3.601070404,11.48060036,10.36454678,100.0
0.510048926,3.600762844,11.44963741,10.36454678,100.0
0.508415639,3.600762844,11.48060036,10.31971836,100.0
0.506782353,3.601070404,11.49780369,10.35070229,100.0
0.50496757,3.600762844,11.55972958,10.30587196,100.0
0.503334224,3.600762844,11.52876568,10.48847198,100.0
0.501519442,3.600762844,11.55972958,10.23005962,100.0
0.500067651,3.600762844,11.55972958,10.1232605,100.0
0.498071373,3.600762844,11.59069633,10.2610445,100.0
0.49625659,3.600762844,11.6526289,10.08173752,100.0
0.49480474,3.601070404,11.68359375,10.08173752,100.0
0.492808491,3.600762844,11.74552822,10.14372349,100.0
0.490993708,3.600762844,11.74552822,9.992084503,100.0
0.489178926,3.601070404,11.63888359,10.09889889,100.0
0.487364143,3.600762844,11.70081997,10.09889889,100.0
0.485549361,3.600762844,11.77649498,10.174716,100.0
0.483553082,3.600762844,11.73178673,10.08506966,100.0
0.481919765,3.601070404,11.68708134,10.19188309,100.0
0.479923517,3.600762844,11.79372597,10.08506966,100.0
0.477927238,3.600762844,11.71805096,10.04024506,100.0
0.476112455,3.601070404,11.5666914,10.07124519,100.0
0.474297673,3.600762844,11.5666914,10.07124519,100.0
0.47248289,3.601070404,11.64237404,9.96442318,100.0
0.470305145,3.601070404,11.5666914,10.07124519,100.0
0.468490362,3.600762844,11.5666914,10.14706516,100.0
0.466494113,3.600762844,11.59766674,10.11606598,100.0
0.464497834,3.601070404,11.59766674,9.995424271,100.0
0.462683052,3.601070404,11.62863922,9.995424271,100.0
0.460505307,3.601070404,11.55295753,10.05742168,100.0
0.458690524,3.600762844,11.62863922,10.05742168,100.0
0.456512779,3.601070404,11.6905899,10.08842468,100.0
0.454335064,3.601070404,11.65961361,10.15042496,100.0
0.452338785,3.600762844,11.61491108,10.08842468,100.0
0.450342536,3.601070404,11.61491108,10.08842468,100.0
0.448346257,3.601070404,11.64588547,10.11942387,100.0
0.446168512,3.601378202,11.72156334,10.15042496,100.0
0.443990767,3.601070404,11.70783901,10.21243,100.0
0.441994518,3.601070404,11.63216114,10.15042496,100.0
0.439635307,3.600762844,11.81449127,10.21243,100.0
0.437639028,3.601070404,11.75253868,10.21243,100.0
0.435461283,3.600762844,11.81449127,10.24343014,100.0
0.433465034,3.601070404,11.81449127,10.16761494,100.0
0.431105793,3.601070404,11.80077076,10.30543423,100.0
0.429109544,3.601070404,11.90741825,10.27443218,100.0
0.426750332,3.600762844,11.7250967,10.30543423,100.0
0.424935549,3.601070404,11.80077076,10.33643913,100.0
0.422394842,3.601070404,11.7250967,10.19861889,100.0
0.420398563,3.600762844,11.83174801,10.30543423,100.0
0.418220818,3.601070404,11.7250967,10.30543423,100.0
0.415861607,3.600762844,11.78705597,10.33643913,100.0
0.413683861,3.601070404,11.83174801,10.26062775,100.0
0.41132465,3.600762844,11.78705597,10.33643913,100.0
0.409328401,3.601070404,11.86272812,10.26062775,100.0
0.407150656,3.601070404,11.93839645,10.39844418,100.0
0.404791415,3.600762844,11.78705597,10.33643913,100.0
0.40261367,3.601070404,11.78705597,10.29163074,100.0
0.400254458,3.600762844,11.78705597,10.35364246,100.0
0.398076713,3.601070404,11.71138191,10.35364246,100.0
0.395898968,3.601070404,11.59100246,10.26062775,100.0
0.393539757,3.601070404,11.63570404,10.36744022,100.0
0.391362011,3.601070404,11.89370441,10.39844418,100.0
0.389184266,3.601070404,11.43963337,10.39844418,100.0
0.386643589,3.600762844,11.4706192,10.36744022,100.0
0.384465843,3.601070404,11.77334118,10.46045303,100.0
0.382288098,3.600762844,11.69766617,10.32263565,100.0
0.379928887,3.600762844,11.72865105,10.32263565,100.0
0.377751142,3.601070404,11.65297222,10.38464642,100.0
0.375754863,3.601070404,11.45690823,10.35364246,100.0
0.373032689,3.601070404,11.42592144,10.35364246,100.0
0.37103644,3.601070404,11.4706192,10.42945004,100.0
0.368858695,3.600762844,11.50160885,10.35364246,100.0
0.366499454,3.600762844,11.35023022,10.35364246,100.0
0.364140242,3.601070404,11.65297222,10.30883694,100.0
0.361962497,3.601070404,11.50160885,10.35364246,100.0
0.359784752,3.600762844,11.65297222,10.27783203,100.0
0.357425541,3.600455046,11.57729149,10.38464642,100.0
0.355247796,3.601070404,11.50160885,10.30883694,100.0
0.352707088,3.600762844,11.53259373,10.38464642,100.0
0.350892305,3.601070404,11.45690823,10.35364246,100.0
0.348351628,3.601070404,11.35023022,10.38464642,100.0
0.346355349,3.600455046,11.38121796,10.46045303,100.0
0.343996137,3.601070404,11.38121796,10.35364246,100.0
0.341818392,3.601070404,11.38121796,10.23302269,100.0
0.339640647,3.600762844,11.45690823,10.46045303,100.0
0.337462902,3.600762844,11.38121796,10.3398447,100.0
0.335466653,3.601070404,11.38121796,10.30883694,100.0
0.333107412,3.601070404,11.35023022,10.30883694,100.0
0.330929697,3.601070404,11.45690823,10.38464642,100.0
0.328751951,3.601070404,11.19884109,10.38464642,100.0
0.326574206,3.601070404,11.35023022,10.38464642,100.0
0.324396461,3.600762844,11.35023022,10.30883694,100.0
0.322218716,3.601070404,11.38121796,10.30883694,100.0
0.320222467,3.601070404,11.30552673,10.38464642,100.0
0.318044722,3.601070404,11.38121796,10.30883694,100.0
0.315866977,3.601070404,11.30552673,10.38464642,100.0
0.313689232,3.600762844,11.45690823,10.30883694,100.0
0.311511487,3.600762844,11.2298317,10.27783203,100.0
0.309696704,3.601378202,11.1541338,10.38464642,100.0
0.307518959,3.601070404,11.2298317,10.30883694,100.0
0.30552271,3.601070404,11.30552673,10.30883694,100.0
0.303344965,3.600762844,11.2608242,10.30883694,100.0
0.301348686,3.600762844,11.2298317,10.30883694,100.0
0.299170941,3.600762844,11.30552673,10.38464642,100.0
0.297174692,3.601070404,11.42592144,10.35364246,100.0
0.29535991,3.601378202,11.35023022,10.42945004,100.0
0.293182164,3.601070404,11.4706192,10.32263565,100.0
0.291185886,3.600762844,11.48433685,10.36744022,100.0
0.28900817,3.600762844,11.71138191,10.33643913,100.0
0.287011892,3.601070404,11.78705597,10.33643913,100.0
0.285015643,3.600762844,11.75607586,10.30543423,100.0
0.283019364,3.601070404,11.7250967,10.33643913,100.0
0.281386048,3.600762844,11.64941978,10.18142605,100.0
0.279389799,3.601070404,11.54275703,10.27443218,100.0
0.27739352,3.600762844,11.75253868,10.18142605,100.0
0.275578737,3.601070404,11.61491108,10.11942387,100.0
0.273582488,3.600762844,11.58393288,10.24005795,100.0
0.271949172,3.601070404,11.59766674,10.2848711,100.0
0.269952923,3.601070404,11.5219841,10.2986927,100.0
0.267956644,3.600762844,11.5219841,10.45031071,100.0
0.266141862,3.601070404,11.4910078,10.34350777,100.0
0.264145613,3.601070404,11.5666914,10.57092476,100.0
0.262512296,3.600762844,11.54945946,10.73634434,100.0
0.260697514,3.601070404,11.54945946,10.55376148,100.0
0.258882731,3.601070404,11.59417248,10.5985775,100.0
0.257249415,3.601378202,11.63888359,10.5985775,100.0
0.255253166,3.600762844,11.47029591,10.68820381,100.0
0.253438383,3.600762844,11.47029591,10.58142281,100.0
0.251805067,3.600762844,11.48404503,10.55043983,100.0
0.249990284,3.600762844,11.45308018,10.56427383,100.0
0.248175502,3.600762844,11.39114952,10.53329372,100.0
0.246360719,3.600455046,11.30169964,10.53329372,100.0
0.244908884,3.601070404,11.30169964,10.4436512,100.0
0.243094102,3.601070404,11.30169964,10.41266632,100.0
0.2414608,3.600762844,11.45308018,10.35070229,100.0
0.239646018,3.601070404,11.39114952,10.35070229,100.0
0.238012701,3.601070404,11.46683788,10.42650986,100.0
0.2363794,3.601070404,11.39114952,10.36454678,100.0
0.234746099,3.601070404,11.25352669,10.40937519,100.0
0.233294263,3.601070404,11.32922077,10.40937519,100.0
0.231479481,3.601070404,11.29825497,10.40937519,100.0
0.230027646,3.601070404,11.37394714,10.40937519,100.0
0.228575826,3.601070404,11.29825497,10.37839413,100.0
0.226761043,3.600762844,11.37394714,10.37839413,100.0
0.225309208,3.600762844,11.34298229,10.30258465,100.0
0.223675907,3.600762844,11.26728916,10.30258465,100.0
0.222224072,3.601070404,11.34298229,10.27160263,100.0
0.22059077,3.601070404,11.29825497,10.37839413,100.0
0.219138935,3.600762844,11.34298229,10.37839413,100.0
0.217505634,3.600762844,11.3120203,10.30258465,100.0
0.21623528,3.601070404,11.20536137,10.34741402,100.0
0.214420497,3.600762844,11.28105736,10.39224529,100.0
0.213150159,3.600762844,11.28105736,10.25448036,100.0
0.211698323,3.601070404,11.25009727,10.29931355,100.0
0.210246503,3.601070404,11.21913338,10.37512493,100.0
0.208794668,3.601070404,11.21913338,10.29931355,100.0
0.207342848,3.600762844,11.15721226,10.23736382,100.0
0.206253976,3.601070404,11.09529018,10.41995811,100.0
0.204802141,3.601070404,11.12625027,10.25122833,100.0
0.203531787,3.601070404,11.09529018,10.25122833,100.0
0.201898485,3.601070404,11.09529018,10.41995811,100.0
0.200809613,3.601070404,11.12625027,10.2683382,100.0
0.199176311,3.600762844,11.15721226,10.29931355,100.0
0.198087439,3.600762844,11.18817139,10.23736382,100.0
0.196635619,3.600762844,11.15721226,10.34415054,100.0
0.195546746,3.601070404,11.18817139,10.29931355,100.0
0.194276392,3.601070404,11.18817139,10.22350121,100.0
0.192824557,3.601070404,11.15721226,10.22350121,100.0
